20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80
0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38
1.50604e-13,4.02962e-11,2.792e-09,1.68493e-07,2.5826e-06,2.96124e-05,0.000255372,0.00166597,0.00645452,0.0207872,0.0465492,0.109066,0.191191,0.303047,0.437272,0.579194,0.68015,0.769264,0.863072,0.913504,0.948572,0.971269,0.98494,0.992603,0.995561,0.998048,0.998913,0.999573,0.99978,0.999923,0.999963
0.157787,0.262588,0.295291,0.329299,0.331438,0.366488,0.368337,0.40429,0.405954,0.407528,0.409028,0.410461,0.411838,0.413163,0.449589,0.450847,0.452066,0.45325,0.454403,0.455525,0.456621,0.45769,0.458736,0.45976,0.460763,0.461747,0.462712,0.463659,0.46459,0.465505,0.466405,0.502932,0.503807,0.504669,0.505518,0.506355,0.507181,0.507996
-3.66264e-18,-1.17961e-15,-6.63916e-14,-3.84136e-12,-5.74565e-11,-6.99914e-10,-5.14282e-09,-3.10183e-08,-1.11857e-07,-3.2883e-07,-6.81456e-07,-1.39443e-06,-2.16832e-06,-2.97755e-06,-3.62449e-06,-3.93429e-06,-3.93878e-06,-3.73359e-06,-3.21415e-06,-2.79632e-06,-2.40476e-06,-2.08218e-06,-1.84398e-06,-1.69549e-06,-1.61585e-06,-1.54836e-06,-1.52251e-06,-1.50005e-06,-1.49239e-06,-1.48646e-06,-1.48466e-06
-2.1457e-22,9.40432e-09,4.54949e-18,9.26442e-17,0,1.59242e-13,3.79471e-13,8.67362e-13,-1.9082e-11,4.16334e-11,-4.16334e-11,1.66533e-10,-1.55431e-09,-8.88178e-10,-2.66454e-09,1.86517e-08,-8.88178e-10,-2.66454e-09,7.10543e-09,-8.88178e-09,1.24345e-08,-2.30926e-08,3.55271e-09,-1.06581e-08,-1.77636e-08,-1.77636e-08,2.4869e-08,-3.55271e-09,-7.10543e-09,0,3.55271e-09
1.37153e-11,4.46195e-09,3.37102e-07,1.43483e-05,0.000211585,0.00314985,0.0187554,0.113333,0.404785,1.18122,2.401,4.88,7.43442,9.96747,11.7621,12.2169,11.5325,10.1336,7.65066,5.68555,3.93198,2.53025,1.51483,0.993287,0.547162,0.270008,0.161551,0.0705962,0.0389471,0.0184144,0.00765725
-3.66264e-18,-1.17961e-15,-6.63916e-14,-3.84136e-12,-5.74565e-11,-6.99914e-10,-5.14282e-09,-3.10183e-08,-1.11857e-07,-3.2883e-07,-6.81456e-07,-1.39443e-06,-2.16832e-06,-2.97755e-06,-3.62449e-06,-3.93429e-06,-3.93878e-06,-3.73359e-06,-3.21415e-06,-2.79632e-06,-2.40476e-06,-2.08218e-06,-1.84398e-06,-1.69549e-06,-1.61585e-06,-1.54836e-06,-1.52251e-06,-1.50005e-06,-1.49239e-06,-1.48646e-06,-1.48466e-06
