0.800875,0.769133,0.749067,0.733475,0.717708,0.698583
0.779258,0.747717,0.729975,0.711758,0.699525,0.682075
0.758333,0.727158,0.70955,0.691692,0.680308,0.66405
0.736117,0.706117,0.686933,0.670183,0.660008,0.647675
0.716783,0.687275,0.668017,0.652533,0.642833,0.6288
0.696475,0.667583,0.65105,0.634558,0.625025,0.614767
0.676233,0.649083,0.633617,0.616267,0.609542,0.59885
0.658083,0.632933,0.618642,0.600433,0.59405,0.586575
