2.39213,2.75882,2.93257,2.93891,2.91998,2.86073
1.61666,1.69968,1.68858,1.58906,1.54475,1.49319
1.18106,1.16607,1.13582,1.07544,1.05059,1.02061
0.911258,0.882892,0.85455,0.818725,0.801767,0.782375
0.736117,0.706117,0.686933,0.670183,0.660008,0.647675
0.6147,0.593692,0.581767,0.570825,0.565575,0.554167
0.52645,0.514175,0.503317,0.498575,0.493692,0.488175
0.462192,0.457867,0.446617,0.444517,0.442175,0.438108
0.414883,0.411583,0.404142,0.402058,0.3994,0.397925
