4.05875,4.25525,4.46623,1.76616,2.24565,2.7277,0.627153,1.09207,1.62458,4.07065,4.24907,4.41844,1.76898,2.24335,2.69881,0.629143,1.09426,1.61533,4.06165,4.2489,4.42091,1.77104,2.2425,2.69516,0.628964,1.09281,1.61404
4,4,4,1.40703,1.49486,1.5986,0.508038,0.636146,0.766844,4.03771,4.06057,4.08111,1.71143,1.86188,1.96363,0.623876,0.891753,1.03571,3.81001,4,3.76559,1.68309,2.06979,2.35977,0.603264,1.02029,1.43379
4.05875,4.25525,4.46623,1.76616,2.24565,2.7277,0.627153,1.09207,1.62458,4.07065,4.24907,4.41844,1.76898,2.24335,2.69881,0.629143,1.09426,1.61533,4.06165,4.2489,4.42091,1.77104,2.2425,2.69516,0.628964,1.09281,1.61404
