0.0759127,0.143692,0.236247,0.346915,0.464544,0.579268,0.684355,0.770796,0.83886,0.890642,0.927268
1.52271,2.56324,3.70532,4.69681,5.33393,5.52137,5.27593,4.71234,3.97532,3.17905,2.44469
-4.20702e-07,-7.23768e-07,-1.07048e-06,-1.39618e-06,-1.64272e-06,-1.779e-06,-1.80333e-06,-1.73634e-06,-1.61285e-06,-1.46208e-06,-1.31455e-06
0.526777,1.05277,1.81701,2.78589,3.87414,4.99266,6.06882,6.99757,7.76249,8.37037,8.81799
0.00664982,0.0977428,0.163609,0.0752589,0.0813992,0.0837332,0.0869046,0.0521817,0.065272,0.080788,0.102131
