6,5.75,5.5,5.25,5,4.75,4.5,4.25,4,3.75,3.5,3.25,3,2.75,2.5,2.25,2,1.75,1.50716,1.28397,1.08128,0.899665,0.739303,0.599904,0.480664,0.38031,0.297201,0.22945,0.175063,0.132045,0.0985027,0.072703,0.0531158,0.0384285,0.0275445,0.0195685,0.0137851,0.00963346,0.00668147,0.00460152,0.00314896,0.00214365,0.00145478,0.000988763,0.000679745,0.000482423,0.000366713,0.000313891,0.000313891
6,5.75,5.5,5.25,5,4.75,4.5,4.25,4,3.75,3.5,3.25,3,2.75,2.5,2.25,2,1.75,1.50659,1.28335,1.08057,0.898851,0.738401,0.598958,0.47973,0.379441,0.296441,0.228829,0.174592,0.131723,0.0983157,0.0726303,0.0531328,0.0385102,0.0276679,0.0197142,0.0139381,0.00978272,0.00681989,0.0047251,0.00325613,0.0022346,0.00153089,0.00105212,0.000732826,0.00052786,0.000407144,0.000351881,0.000351881
6,5.75,5.5,5.25,5,4.75,4.5,4.25,4,3.75,3.5,3.25,3,2.75,2.5,2.25,2,1.75,1.50687,1.28365,1.08092,0.899253,0.738847,0.599426,0.480192,0.379871,0.296816,0.229135,0.174823,0.13188,0.0984061,0.0726641,0.0531223,0.0384679,0.0276052,0.0196407,0.0138612,0.0097079,0.00675061,0.00466331,0.00320257,0.00218915,0.00149284,0.00102043,0.000706245,0.00050508,0.000386852,0.000332802,0.000332802
